occurrence_id,unit_id,chunk,kind,chunk_id,offset,offset_hex,opcode_hex,opcode_name,source,sub_type,text_id,unresolved
DLOC_13078,DLG_5b07820bcd5d,GPL-5,GPL ,5,4119,0x1017,0x4F,gpl print string,inline,compressed,,False
DLOC_13079,DLG_d1350a4397a8,GPL-5,GPL ,5,4186,0x105A,0x4F,gpl print string,inline,compressed,,False
DLOC_13080,DLG_33724d25c948,GPL-5,GPL ,5,4233,0x1089,0x4F,gpl print string,text:gstring,,2,False
DLOC_13081,DLG_45f5d6879abe,GPL-5,GPL ,5,4238,0x108E,0x4F,gpl print string,inline,compressed,,False
DLOC_13082,DLG_63de5f01219f,GPL-5,GPL ,5,4262,0x10A6,0x4F,gpl print string,inline,compressed,,False
DLOC_13083,DLG_f7d704d02f7e,GPL-5,GPL ,5,4324,0x10E4,0x4F,gpl print string,inline,compressed,,False
DLOC_13084,DLG_27ab24169e6e,GPL-5,GPL ,5,4401,0x1131,0x4F,gpl print string,inline,compressed,,False
DLOC_13085,DLG_218dc8046c4b,GPL-5,GPL ,5,4466,0x1172,0x4F,gpl print string,inline,compressed,,False
DLOC_13086,DLG_ca2f26b794d5,GPL-5,GPL ,5,4495,0x118F,0x4F,gpl print string,inline,compressed,,False
DLOC_13087,DLG_63076bd63c44,GPL-5,GPL ,5,4563,0x11D3,0x4F,gpl print string,inline,compressed,,False
DLOC_13088,DLG_c82e7dc1cc80,GPL-5,GPL ,5,4631,0x1217,0x4F,gpl print string,inline,compressed,,False
DLOC_13089,DLG_d677b7addde4,GPL-5,GPL ,5,4693,0x1255,0x4F,gpl print string,inline,compressed,,False
DLOC_13090,DLG_6f9a85726992,GPL-5,GPL ,5,4741,0x1285,0x4F,gpl print string,inline,compressed,,False
DLOC_13091,DLG_c0e19c0435b4,GPL-5,GPL ,5,4808,0x12C8,0x4F,gpl print string,inline,compressed,,False
DLOC_13092,DLG_63d3587f878b,GPL-5,GPL ,5,4849,0x12F1,0x4F,gpl print string,inline,compressed,,False
DLOC_13093,DLG_9eb35eec0b8c,GPL-5,GPL ,5,4919,0x1337,0x4F,gpl print string,inline,compressed,,False
DLOC_13094,DLG_db458d1462ef,GPL-5,GPL ,5,4965,0x1365,0x4F,gpl print string,inline,compressed,,False
DLOC_13095,DLG_974ef44985af,GPL-5,GPL ,5,5027,0x13A3,0x4F,gpl print string,inline,compressed,,False
DLOC_13096,DLG_e564abee8bfe,GPL-5,GPL ,5,5073,0x13D1,0x4F,gpl print string,inline,compressed,,False
DLOC_13097,DLG_5ae10d8f4daa,GPL-5,GPL ,5,5094,0x13E6,0x4F,gpl print string,inline,compressed,,False
DLOC_13098,DLG_04e0dc5a63e2,GPL-5,GPL ,5,5156,0x1424,0x4F,gpl print string,inline,compressed,,False
DLOC_13099,DLG_b4753886d871,GPL-5,GPL ,5,5208,0x1458,0x4F,gpl print string,inline,compressed,,False
DLOC_13100,DLG_5bceb3479c88,GPL-5,GPL ,5,5249,0x1481,0x4F,gpl print string,inline,compressed,,False
DLOC_13101,DLG_080a133c1f01,GPL-5,GPL ,5,5334,0x14D6,0x4F,gpl print string,inline,compressed,,False
DLOC_13102,DLG_8e98b9f26855,GPL-5,GPL ,5,5402,0x151A,0x4F,gpl print string,inline,compressed,,False
DLOC_13103,DLG_5f46597246d2,GPL-5,GPL ,5,5425,0x1531,0x4F,gpl print string,inline,compressed,,False
DLOC_13104,DLG_52ae08e58d5a,GPL-5,GPL ,5,5491,0x1573,0x4F,gpl print string,inline,compressed,,False
DLOC_13105,DLG_e1432de6d141,GPL-5,GPL ,5,5521,0x1591,0x4F,gpl print string,inline,compressed,,False
DLOC_13106,DLG_c80babc39914,GPL-5,GPL ,5,5588,0x15D4,0x4F,gpl print string,inline,compressed,,False
DLOC_13107,DLG_88f9f3c231da,GPL-5,GPL ,5,5656,0x1618,0x4F,gpl print string,inline,compressed,,False
DLOC_13108,DLG_1fd359398a30,GPL-5,GPL ,5,5727,0x165F,0x4F,gpl print string,inline,compressed,,False
DLOC_13109,DLG_34ff4376af86,GPL-5,GPL ,5,5762,0x1682,0x4F,gpl print string,inline,compressed,,False
DLOC_13110,DLG_ee892e99a612,GPL-5,GPL ,5,5834,0x16CA,0x4F,gpl print string,inline,compressed,,False
DLOC_13111,DLG_c2341d857fb1,GPL-5,GPL ,5,5860,0x16E4,0x4F,gpl print string,inline,compressed,,False
DLOC_13112,DLG_57ef7c3565d5,GPL-5,GPL ,5,5933,0x172D,0x4F,gpl print string,inline,compressed,,False
DLOC_13113,DLG_152779c6751d,GPL-5,GPL ,5,5996,0x176C,0x4F,gpl print string,inline,compressed,,False
DLOC_13114,DLG_624fa0b956bd,GPL-5,GPL ,5,6057,0x17A9,0x4F,gpl print string,inline,compressed,,False
DLOC_13115,DLG_cd648796c244,GPL-5,GPL ,5,6112,0x17E0,0x4F,gpl print string,inline,compressed,,False
DLOC_13116,DLG_d9a43c61bda1,GPL-5,GPL ,5,6179,0x1823,0x4F,gpl print string,inline,compressed,,False
DLOC_13117,DLG_ec65fe680455,GPL-5,GPL ,5,6228,0x1854,0x4F,gpl print string,inline,compressed,,False
DLOC_13118,DLG_eb5fd1bed164,GPL-5,GPL ,5,6293,0x1895,0x4F,gpl print string,inline,compressed,,False
DLOC_13119,DLG_1e82ab82c6de,GPL-5,GPL ,5,6340,0x18C4,0x48,gpl menu,text:gstring,,1,False
DLOC_13120,DLG_d92835122e42,GPL-5,GPL ,5,6340,0x18C4,0x48,gpl menu,inline,compressed,,False
DLOC_13121,DLG_1588756197b4,GPL-5,GPL ,5,6340,0x18C4,0x48,gpl menu,inline,compressed,,False
DLOC_13122,DLG_80755756d3e3,GPL-5,GPL ,5,6340,0x18C4,0x48,gpl menu,inline,compressed,,False
DLOC_13123,DLG_33724d25c948,GPL-5,GPL ,5,6433,0x1921,0x4F,gpl print string,text:gstring,,2,False
DLOC_13124,DLG_cfce762186f2,GPL-5,GPL ,5,6438,0x1926,0x4F,gpl print string,text:gstring,,3,False
DLOC_13125,DLG_82ad360119c1,GPL-5,GPL ,5,6444,0x192C,0x4F,gpl print string,inline,compressed,,False
DLOC_13126,DLG_9ccf0deaf0cc,GPL-5,GPL ,5,6507,0x196B,0x4F,gpl print string,inline,compressed,,False
DLOC_13127,DLG_33724d25c948,GPL-5,GPL ,5,6541,0x198D,0x4F,gpl print string,text:gstring,,2,False
DLOC_13128,DLG_cfce762186f2,GPL-5,GPL ,5,6546,0x1992,0x4F,gpl print string,text:gstring,,3,False
DLOC_13129,DLG_5fb0997b2102,GPL-5,GPL ,5,6552,0x1998,0x4F,gpl print string,inline,compressed,,False
DLOC_13130,DLG_d8906a042780,GPL-5,GPL ,5,6635,0x19EB,0x4F,gpl print string,inline,compressed,,False
DLOC_13131,DLG_c3c78a13cba1,GPL-5,GPL ,5,6697,0x1A29,0x4F,gpl print string,inline,compressed,,False
DLOC_13132,DLG_f43f715a2e7b,GPL-5,GPL ,5,6793,0x1A89,0x4F,gpl print string,inline,compressed,,False
DLOC_13133,DLG_33724d25c948,GPL-5,GPL ,5,6821,0x1AA5,0x4F,gpl print string,text:gstring,,2,False
DLOC_13134,DLG_cfce762186f2,GPL-5,GPL ,5,6826,0x1AAA,0x4F,gpl print string,text:gstring,,3,False
DLOC_13135,DLG_92898aec1762,GPL-5,GPL ,5,6833,0x1AB1,0x4F,gpl print string,inline,compressed,,False
DLOC_13136,DLG_33724d25c948,GPL-5,GPL ,5,6866,0x1AD2,0x4F,gpl print string,text:gstring,,2,False
DLOC_13137,DLG_cfce762186f2,GPL-5,GPL ,5,6871,0x1AD7,0x4F,gpl print string,text:gstring,,3,False
DLOC_13138,DLG_32aa1bbb61ca,GPL-50,GPL ,50,69,0x0045,0x4F,gpl print string,inline,compressed,,False
DLOC_13139,DLG_00c32f433842,GPL-50,GPL ,50,134,0x0086,0x4F,gpl print string,inline,compressed,,False
DLOC_13140,DLG_33724d25c948,GPL-50,GPL ,50,164,0x00A4,0x4F,gpl print string,text:gstring,,2,False
DLOC_13141,DLG_cfce762186f2,GPL-50,GPL ,50,169,0x00A9,0x4F,gpl print string,text:gstring,,3,False
DLOC_13142,DLG_1e82ab82c6de,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,text:gstring,,1,False
DLOC_13143,DLG_d3a1b349c274,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13144,DLG_560f3689fb2b,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13145,DLG_be2b5ee6a261,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13146,DLG_7f106b65170c,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13147,DLG_bb4383c75ca1,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13148,DLG_392c33523282,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13149,DLG_2878da5761ce,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13150,DLG_7714fc8d2d64,GPL-50,GPL ,50,204,0x00CC,0x48,gpl menu,inline,compressed,,False
DLOC_13151,DLG_45d2ac3d8d61,GPL-50,GPL ,50,435,0x01B3,0x4F,gpl print string,inline,compressed,,False
DLOC_13152,DLG_c4bae5eab86b,GPL-50,GPL ,50,517,0x0205,0x4F,gpl print string,inline,compressed,,False
DLOC_13153,DLG_6d2b6dc08af4,GPL-50,GPL ,50,581,0x0245,0x4F,gpl print string,inline,compressed,,False
DLOC_13154,DLG_da36781d33f3,GPL-50,GPL ,50,661,0x0295,0x4F,gpl print string,inline,compressed,,False
DLOC_13155,DLG_b7beb3c3cde0,GPL-50,GPL ,50,731,0x02DB,0x4F,gpl print string,inline,compressed,,False
DLOC_13156,DLG_f93f07eee3fc,GPL-50,GPL ,50,812,0x032C,0x4F,gpl print string,inline,compressed,,False
DLOC_13157,DLG_6b3fea2688de,GPL-50,GPL ,50,902,0x0386,0x4F,gpl print string,inline,compressed,,False
DLOC_13158,DLG_b0671ef92ec9,GPL-50,GPL ,50,984,0x03D8,0x4F,gpl print string,inline,compressed,,False
DLOC_13159,DLG_aac3999bda33,GPL-50,GPL ,50,1056,0x0420,0x4F,gpl print string,inline,compressed,,False
DLOC_13160,DLG_3d6241de5917,GPL-50,GPL ,50,1142,0x0476,0x4F,gpl print string,inline,compressed,,False
DLOC_13161,DLG_2f3937a469cf,GPL-50,GPL ,50,1207,0x04B7,0x4F,gpl print string,inline,compressed,,False
DLOC_13162,DLG_1e82ab82c6de,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,text:gstring,,1,False
DLOC_13163,DLG_3e9b033941ec,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13164,DLG_8182ca0026bb,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13165,DLG_8872f738080c,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13166,DLG_392c33523282,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13167,DLG_9673ee73ad40,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13168,DLG_9f25a615777c,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13169,DLG_9775b14c4c2c,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13170,DLG_41f8b2bdef3a,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13171,DLG_e6fe12cb3329,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13172,DLG_d4d1ac7c368c,GPL-50,GPL ,50,1315,0x0523,0x48,gpl menu,inline,compressed,,False
DLOC_13173,DLG_857dbeeb7a50,GPL-50,GPL ,50,1624,0x0658,0x4F,gpl print string,inline,compressed,,False
DLOC_13174,DLG_79f49abc08dd,GPL-50,GPL ,50,1688,0x0698,0x4F,gpl print string,inline,compressed,,False
DLOC_13175,DLG_1970d825ebc5,GPL-50,GPL ,50,1728,0x06C0,0x4F,gpl print string,inline,compressed,,False
DLOC_13176,DLG_50a27bad9f33,GPL-50,GPL ,50,1802,0x070A,0x4F,gpl print string,inline,compressed,,False
DLOC_13177,DLG_a5ba4beb100e,GPL-50,GPL ,50,1877,0x0755,0x4F,gpl print string,inline,compressed,,False
DLOC_13178,DLG_ed5309d27d6a,GPL-50,GPL ,50,1925,0x0785,0x4F,gpl print string,inline,compressed,,False
DLOC_13179,DLG_f2e9666c9bf7,GPL-50,GPL ,50,2000,0x07D0,0x4F,gpl print string,inline,compressed,,False
DLOC_13180,DLG_7e773bb22b74,GPL-50,GPL ,50,2086,0x0826,0x4F,gpl print string,inline,compressed,,False
DLOC_13181,DLG_f8e9f067b118,GPL-50,GPL ,50,2159,0x086F,0x4F,gpl print string,inline,compressed,,False
DLOC_13182,DLG_3322cdc29fb8,GPL-50,GPL ,50,2240,0x08C0,0x4F,gpl print string,inline,compressed,,False
DLOC_13183,DLG_1c30f8b0ed3f,GPL-50,GPL ,50,2309,0x0905,0x4F,gpl print string,inline,compressed,,False
DLOC_13184,DLG_85b2baffbdd9,GPL-50,GPL ,50,2362,0x093A,0x4F,gpl print string,inline,compressed,,False
DLOC_13185,DLG_ed6de575f4ec,GPL-50,GPL ,50,2437,0x0985,0x4F,gpl print string,inline,compressed,,False
DLOC_13186,DLG_aa7e7aaf2241,GPL-50,GPL ,50,2512,0x09D0,0x4F,gpl print string,inline,compressed,,False
DLOC_13187,DLG_8e8fc2b60778,GPL-50,GPL ,50,2579,0x0A13,0x4F,gpl print string,inline,compressed,,False
DLOC_13188,DLG_c971f415ee3f,GPL-50,GPL ,50,2654,0x0A5E,0x4F,gpl print string,inline,compressed,,False
DLOC_13189,DLG_288a7f8f07dc,GPL-50,GPL ,50,2744,0x0AB8,0x4F,gpl print string,inline,compressed,,False
DLOC_13190,DLG_82079b6dd264,GPL-50,GPL ,50,2816,0x0B00,0x4F,gpl print string,inline,compressed,,False
DLOC_13191,DLG_c36de3ded86c,GPL-50,GPL ,50,2875,0x0B3B,0x4F,gpl print string,inline,compressed,,False
DLOC_13192,DLG_d5f53eeda036,GPL-50,GPL ,50,2954,0x0B8A,0x4F,gpl print string,inline,compressed,,False
DLOC_13193,DLG_5113a12b8e71,GPL-50,GPL ,50,2979,0x0BA3,0x4F,gpl print string,inline,compressed,,False
DLOC_13194,DLG_0abffc281595,GPL-50,GPL ,50,3057,0x0BF1,0x4F,gpl print string,inline,compressed,,False
DLOC_13195,DLG_c5afaa0c9592,GPL-50,GPL ,50,3134,0x0C3E,0x4F,gpl print string,inline,compressed,,False
DLOC_13196,DLG_1e343e2f45b7,GPL-50,GPL ,50,3206,0x0C86,0x4F,gpl print string,inline,compressed,,False
DLOC_13197,DLG_d880ffe216d6,GPL-50,GPL ,50,3275,0x0CCB,0x4F,gpl print string,inline,compressed,,False
DLOC_13198,DLG_33724d25c948,GPL-50,GPL ,50,3312,0x0CF0,0x4F,gpl print string,text:gstring,,2,False
DLOC_13199,DLG_cfce762186f2,GPL-50,GPL ,50,3317,0x0CF5,0x4F,gpl print string,text:gstring,,3,False
DLOC_13200,DLG_1e82ab82c6de,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,text:gstring,,1,False
DLOC_13201,DLG_3b292a419f4e,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,inline,compressed,,False
DLOC_13202,DLG_8cf40d71302e,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,inline,compressed,,False
DLOC_13203,DLG_d3a1b349c274,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,inline,compressed,,False
DLOC_13204,DLG_7ec2e9b3dd08,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,inline,compressed,,False
DLOC_13205,DLG_7714fc8d2d64,GPL-50,GPL ,50,3352,0x0D18,0x48,gpl menu,inline,compressed,,False
DLOC_13206,DLG_21efe55776b9,GPL-50,GPL ,50,3506,0x0DB2,0x4F,gpl print string,inline,compressed,,False
DLOC_13207,DLG_2b758d08add1,GPL-50,GPL ,50,3588,0x0E04,0x4F,gpl print string,inline,compressed,,False
DLOC_13208,DLG_ca3c877a1cd6,GPL-50,GPL ,50,3668,0x0E54,0x4F,gpl print string,inline,compressed,,False
DLOC_13209,DLG_8dd0b0b6b608,GPL-50,GPL ,50,3708,0x0E7C,0x4F,gpl print string,inline,compressed,,False
DLOC_13210,DLG_9df24a78c3e3,GPL-50,GPL ,50,3786,0x0ECA,0x4F,gpl print string,inline,compressed,,False
DLOC_13211,DLG_7699308b0b82,GPL-50,GPL ,50,3803,0x0EDB,0x4F,gpl print string,inline,compressed,,False
DLOC_13212,DLG_ea6b828190d7,GPL-50,GPL ,50,3881,0x0F29,0x4F,gpl print string,inline,compressed,,False
DLOC_13213,DLG_fb70292bfc68,GPL-50,GPL ,50,3930,0x0F5A,0x4F,gpl print string,inline,compressed,,False
DLOC_13214,DLG_d838b78de11f,GPL-50,GPL ,50,4006,0x0FA6,0x4F,gpl print string,inline,compressed,,False
DLOC_13215,DLG_de6e71bc2231,GPL-50,GPL ,50,4024,0x0FB8,0x4F,gpl print string,inline,compressed,,False
DLOC_13216,DLG_6dbba5db201e,GPL-50,GPL ,50,4094,0x0FFE,0x4F,gpl print string,inline,compressed,,False
DLOC_13217,DLG_33724d25c948,GPL-50,GPL ,50,4147,0x1033,0x4F,gpl print string,text:gstring,,2,False
DLOC_13218,DLG_a06737258a02,GPL-50,GPL ,50,4155,0x103B,0x4F,gpl print string,inline,compressed,,False
DLOC_13219,DLG_33724d25c948,GPL-50,GPL ,50,4201,0x1069,0x4F,gpl print string,text:gstring,,2,False
DLOC_13220,DLG_cfce762186f2,GPL-50,GPL ,50,4206,0x106E,0x4F,gpl print string,text:gstring,,3,False
DLOC_13221,DLG_2654a7dd4868,GPL-50,GPL ,50,4242,0x1092,0x4F,gpl print string,inline,compressed,,False
DLOC_13222,DLG_1e82ab82c6de,GPL-50,GPL ,50,4259,0x10A3,0x48,gpl menu,text:gstring,,1,False
DLOC_13223,DLG_a8925c8ccb8e,GPL-50,GPL ,50,4259,0x10A3,0x48,gpl menu,inline,introduce,,False
DLOC_13224,DLG_b4ac72bf4c00,GPL-50,GPL ,50,4259,0x10A3,0x48,gpl menu,inline,compressed,,False
DLOC_13225,DLG_b889f68b4431,GPL-50,GPL ,50,4259,0x10A3,0x48,gpl menu,inline,compressed,,False
DLOC_13226,DLG_3e9b033941ec,GPL-50,GPL ,50,4259,0x10A3,0x48,gpl menu,inline,compressed,,False
DLOC_13227,DLG_f47242f65f66,GPL-50,GPL ,50,4343,0x10F7,0x4F,gpl print string,inline,compressed,,False
DLOC_13228,DLG_f22e9822465c,GPL-50,GPL ,50,4363,0x110B,0x4F,gpl print string,inline,compressed,,False
DLOC_13229,DLG_cf5e273c1309,GPL-50,GPL ,50,4441,0x1159,0x4F,gpl print string,inline,compressed,,False
DLOC_13230,DLG_a88f3615ff81,GPL-50,GPL ,50,4454,0x1166,0x4F,gpl print string,inline,compressed,,False
DLOC_13231,DLG_ccedbedb4e10,GPL-50,GPL ,50,4477,0x117D,0x4F,gpl print string,inline,compressed,,False
DLOC_13232,DLG_9054862984af,GPL-50,GPL ,50,4493,0x118D,0x4F,gpl print string,inline,compressed,,False
DLOC_13233,DLG_ea907dccd3f7,GPL-50,GPL ,50,4567,0x11D7,0x4F,gpl print string,inline,compressed,,False
DLOC_13234,DLG_f677fce14859,GPL-50,GPL ,50,4641,0x1221,0x4F,gpl print string,inline,compressed,,False
DLOC_13235,DLG_1e82ab82c6de,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,text:gstring,,1,False
DLOC_13236,DLG_90c0cf6ec217,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13237,DLG_2784edd0d0f1,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13238,DLG_c124935668a4,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13239,DLG_65763354d951,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13240,DLG_b063b194b562,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13241,DLG_5b82f6b661aa,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13242,DLG_a52c50909750,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13243,DLG_814bb29fca5d,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13244,DLG_e555c810f540,GPL-50,GPL ,50,4688,0x1250,0x48,gpl menu,inline,compressed,,False
DLOC_13245,DLG_23abeb985a78,GPL-50,GPL ,50,5008,0x1390,0x4F,gpl print string,inline,compressed,,False
DLOC_13246,DLG_a620ded5e7a8,GPL-50,GPL ,50,5075,0x13D3,0x4F,gpl print string,inline,compressed,,False
DLOC_13247,DLG_a3bf4212d60a,GPL-50,GPL ,50,5150,0x141E,0x4F,gpl print string,inline,compressed,,False
DLOC_13248,DLG_2a3efa580153,GPL-50,GPL ,50,5241,0x1479,0x4F,gpl print string,inline,compressed,,False
DLOC_13249,DLG_ca7f622ac8f8,GPL-50,GPL ,50,5269,0x1495,0x4F,gpl print string,inline,compressed,,False
DLOC_13250,DLG_b745dde6ff34,GPL-50,GPL ,50,5347,0x14E3,0x4F,gpl print string,inline,compressed,,False
DLOC_13251,DLG_248e5dd7bb00,GPL-50,GPL ,50,5417,0x1529,0x4F,gpl print string,inline,compressed,,False
DLOC_13252,DLG_b28b827442a0,GPL-50,GPL ,50,5447,0x1547,0x4F,gpl print string,inline,compressed,,False
DLOC_13253,DLG_d54e2057a56a,GPL-50,GPL ,50,5520,0x1590,0x4F,gpl print string,inline,compressed,,False
DLOC_13254,DLG_ef5c9fd9809e,GPL-50,GPL ,50,5594,0x15DA,0x4F,gpl print string,inline,compressed,,False
DLOC_13255,DLG_71a4e56ff84d,GPL-50,GPL ,50,5657,0x1619,0x4F,gpl print string,inline,compressed,,False
DLOC_13256,DLG_65ce9aba8e3a,GPL-50,GPL ,50,5735,0x1667,0x4F,gpl print string,inline,compressed,,False
DLOC_13257,DLG_f96325610583,GPL-50,GPL ,50,5768,0x1688,0x4F,gpl print string,inline,compressed,,False
DLOC_13258,DLG_998ed25e280a,GPL-50,GPL ,50,5846,0x16D6,0x4F,gpl print string,inline,compressed,,False
DLOC_13259,DLG_994bf5c5f407,GPL-50,GPL ,50,5880,0x16F8,0x4F,gpl print string,inline,compressed,,False
DLOC_13260,DLG_4b6de5d386a9,GPL-50,GPL ,50,5942,0x1736,0x4F,gpl print string,inline,compressed,,False
DLOC_13261,DLG_79de9ac8d161,GPL-50,GPL ,50,6019,0x1783,0x4F,gpl print string,inline,compressed,,False
DLOC_13262,DLG_1610996959c1,GPL-50,GPL ,50,6092,0x17CC,0x4F,gpl print string,inline,compressed,,False
DLOC_13263,DLG_751dcf685e1c,GPL-50,GPL ,50,6133,0x17F5,0x4F,gpl print string,inline,compressed,,False
DLOC_13264,DLG_83bf58764dfd,GPL-50,GPL ,50,6148,0x1804,0x4F,gpl print string,inline,compressed,,False
DLOC_13265,DLG_4c948dff9e84,GPL-50,GPL ,50,6200,0x1838,0x4F,gpl print string,inline,compressed,,False
DLOC_13266,DLG_402f4235a53f,GPL-50,GPL ,50,6278,0x1886,0x4F,gpl print string,inline,compressed,,False
DLOC_13267,DLG_5fd7cf2a11d0,GPL-51,GPL ,51,58,0x003A,0x4F,gpl print string,inline,compressed,,False
DLOC_13268,DLG_ee3407c4583c,GPL-51,GPL ,51,133,0x0085,0x4F,gpl print string,inline,compressed,,False
DLOC_13269,DLG_232e8aef96e0,GPL-51,GPL ,51,201,0x00C9,0x4F,gpl print string,inline,compressed,,False
DLOC_13270,DLG_5b4e31ba1e8f,GPL-51,GPL ,51,273,0x0111,0x4F,gpl print string,inline,compressed,,False
DLOC_13271,DLG_7fba36a1bf4f,GPL-51,GPL ,51,345,0x0159,0x4F,gpl print string,inline,compressed,,False
DLOC_13272,DLG_791cc4b50519,GPL-51,GPL ,51,414,0x019E,0x4F,gpl print string,inline,compressed,,False
DLOC_13273,DLG_33724d25c948,GPL-51,GPL ,51,431,0x01AF,0x4F,gpl print string,text:gstring,,2,False
DLOC_13274,DLG_e03429c8983d,GPL-51,GPL ,51,438,0x01B6,0x4F,gpl print string,inline,compressed,,False
DLOC_13275,DLG_3fc35847592d,GPL-51,GPL ,51,480,0x01E0,0x4F,gpl print string,inline,compressed,,False
DLOC_13276,DLG_33724d25c948,GPL-51,GPL ,51,510,0x01FE,0x4F,gpl print string,text:gstring,,2,False
DLOC_13277,DLG_a61276186237,GPL-51,GPL ,51,515,0x0203,0x4F,gpl print string,inline,compressed,,False
DLOC_13278,DLG_cfce762186f2,GPL-51,GPL ,51,573,0x023D,0x4F,gpl print string,text:gstring,,3,False
DLOC_13279,DLG_cfce762186f2,GPL-51,GPL ,51,580,0x0244,0x4F,gpl print string,text:gstring,,3,False
DLOC_13280,DLG_af996e0755a8,GPL-51,GPL ,51,616,0x0268,0x4F,gpl print string,inline,compressed,,False
DLOC_13281,DLG_f8e11a2c7410,GPL-51,GPL ,51,741,0x02E5,0x4F,gpl print string,inline,compressed,,False
DLOC_13282,DLG_557d42392645,GPL-51,GPL ,51,814,0x032E,0x4F,gpl print string,inline,compressed,,False
DLOC_13283,DLG_c3d432dce9ce,GPL-51,GPL ,51,877,0x036D,0x4F,gpl print string,inline,compressed,,False
DLOC_13284,DLG_33724d25c948,GPL-51,GPL ,51,954,0x03BA,0x4F,gpl print string,text:gstring,,2,False
DLOC_13285,DLG_cfce762186f2,GPL-51,GPL ,51,960,0x03C0,0x4F,gpl print string,text:gstring,,3,False
DLOC_13286,DLG_c42929990f79,GPL-51,GPL ,51,992,0x03E0,0x4F,gpl print string,inline,compressed,,False
DLOC_13287,DLG_6ecdd10a729e,GPL-51,GPL ,51,1069,0x042D,0x4F,gpl print string,inline,compressed,,False
DLOC_13288,DLG_33724d25c948,GPL-51,GPL ,51,1109,0x0455,0x4F,gpl print string,text:gstring,,2,False
DLOC_13289,DLG_cfce762186f2,GPL-51,GPL ,51,1114,0x045A,0x4F,gpl print string,text:gstring,,3,False
DLOC_13290,DLG_e11afc50e941,GPL-51,GPL ,51,1129,0x0469,0x48,gpl menu,inline,compressed,,False
DLOC_13291,DLG_0c3263fc6674,GPL-51,GPL ,51,1129,0x0469,0x48,gpl menu,inline,compressed,,False
DLOC_13292,DLG_191540311f9b,GPL-51,GPL ,51,1129,0x0469,0x48,gpl menu,inline,compressed,,False
DLOC_13293,DLG_cfce762186f2,GPL-51,GPL ,51,1211,0x04BB,0x4F,gpl print string,text:gstring,,3,False
DLOC_13294,DLG_fcc834fee645,GPL-51,GPL ,51,1267,0x04F3,0x4F,gpl print string,inline,compressed,,False
DLOC_13295,DLG_6ddbf92084fb,GPL-51,GPL ,51,1340,0x053C,0x4F,gpl print string,inline,compressed,,False
DLOC_13296,DLG_33724d25c948,GPL-51,GPL ,51,1366,0x0556,0x4F,gpl print string,text:gstring,,2,False
DLOC_13297,DLG_8724454dc8ae,GPL-51,GPL ,51,1371,0x055B,0x4F,gpl print string,inline,compressed,,False
